,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,ageFilterMin,ageFilterMax,appOpens,matches,messagesReceived,messagesSent,swipeLikes,swipePasses,birthYear,createYear,F,M,bisexual,gay,straight,swipeRatio,successRate,accountAge,averagenrofConversations_annual,averagenrofOneMessageConversations_annual,averageMatches_annual,totalSwipes,averageSwipes_annual,averageappOpens_annual,messagesRatio,averagenrOfGhostingsAfterInitialMessage_annual,ghostingPercentage,ageFilterRange,swipesPerappOpen
322,128,15,89.4924537037037,3.203125,1.9339706307870372,2,0.044305555555555556,36,28.125,18,20,27,4060,390,663,418,14814,8290,1996,2020,0,1,0,0,1,1.786972255729795,0.026326447954637504,2,64.0,18.0,195.0,23104,11552.0,2030.0,1.5861244019138756,9.0,0.140625,7,5.69064039408867
323,550,136,47.16837962962963,4.347272727272728,1.0303824494949494,1,0.0,258,46.909090909090914,31,20,28,8581,2190,2047,2417,17963,10592,1999,2017,0,1,0,0,1,1.6959025679758308,0.12191727439737238,5,110.0,51.6,438.0,28555,5711.0,1716.2,0.8469176665287547,6.2,0.056363636363636366,8,3.3277007341801657
324,250,397,216.84572916666667,16.56,8.174475277777779,3,0.21613425925925925,86,34.4,0,18,27,4219,268,3523,4303,28238,7753,1996,2017,0,1,0,0,1,3.6422030181865086,0.009490757135774488,5,50.0,17.2,53.6,35991,7198.2,843.8,0.8187311178247734,0.0,0.0,9,8.530694477364305
325,324,269,175.14796296296296,9.833333333333334,2.3861091106538628,2,6.944444444444444e-05,156,48.148148148148145,4,22,39,26925,615,2304,2490,51812,103156,1993,2015,0,1,0,0,1,0.5022684090115941,0.011869837103373736,7,46.285714285714285,22.285714285714285,87.85714285714286,154968,22138.285714285714,3846.4285714285716,0.9253012048192771,0.5714285714285714,0.012345679012345678,17,5.755543175487465
326,174,105,525.9347916666667,6.482758620689655,8.066141908790971,2,0.004976851851851852,77,44.252873563218394,4,26,31,2390,274,1382,1179,874,101645,1994,2017,1,0,0,0,1,0.008598553790152,0.3135011441647597,5,34.8,15.4,54.8,102519,20503.8,478.0,1.1721798134011874,0.8,0.022988505747126436,5,42.89497907949791
327,425,449,66.98524305555556,21.27294117647059,1.8229206971677556,4,0.010671296296296297,47,11.058823529411764,95,18,1000,13771,1736,7262,9235,38127,97965,1989,2018,0,1,0,0,1,0.38919001684274995,0.04553203766359797,4,106.25,11.75,434.0,136092,34023.0,3442.75,0.7863562533838657,23.75,0.2235294117647059,982,9.882506717014016
328,37,49,13.854756944444444,7.513513513513513,1.9343509134134136,4,0.33380787037037035,6,16.216216216216218,1,19,30,1194,138,334,278,245,2402,1996,2020,1,0,0,1,0,0.10199833472106577,0.563265306122449,2,18.5,3.0,69.0,2647,1323.5,597.0,1.2014388489208634,0.5,0.02702702702702703,11,2.2169179229480735
329,42,109,2.607013888888889,15.023809523809524,0.23805087081128756,3,0.02091435185185185,13,30.952380952380953,1,22,30,1206,75,417,633,5190,15828,1996,2019,0,1,0,0,1,0.32789992418498864,0.014450867052023121,3,14.0,4.333333333333333,25.0,21018,7006.0,402.0,0.6587677725118484,0.3333333333333333,0.023809523809523808,8,17.427860696517413
330,457,103,447.2087152777778,4.949671772428884,3.51051407123754,1,0.0,189,41.35667396061269,64,23,31,3243,1025,2168,2300,2231,12592,1995,2015,1,0,1,0,0,0.17717598475222363,0.45943523083818916,7,65.28571428571429,27.0,146.42857142857142,14823,2117.5714285714284,463.2857142857143,0.9426086956521739,9.142857142857142,0.1400437636761488,8,4.570767807585569
331,222,132,152.3870486111111,13.027027027027026,3.945888596930265,4,0.1596064814814815,67,30.180180180180184,4,20,35,6339,258,2261,2893,8620,30945,1989,2018,0,1,0,0,1,0.27855873323638713,0.029930394431554524,4,55.5,16.75,64.5,39565,9891.25,1584.75,0.7815416522640857,1.0,0.018018018018018018,15,6.241520744596939
332,201,23,1135.945787037037,3.0049751243781095,19.04424198452183,2,6.944444444444444e-05,70,34.82587064676617,28,21,28,3608,1265,427,504,9776,12274,1996,2014,0,1,0,0,1,0.7964803649991853,0.12939852700490997,8,25.125,8.75,158.125,22050,2756.25,451.0,0.8472222222222222,3.5,0.13930348258706468,7,6.111419068736142
333,374,240,57.119375,3.3957219251336896,16.983136326500286,2,1.0135416666666666,142,37.967914438502675,21,18,32,1869,468,982,1270,25070,8273,1988,2020,0,1,0,0,1,3.0303396591321166,0.018667730355005983,2,187.0,71.0,234.0,33343,16671.5,934.5,0.7732283464566929,10.5,0.05614973262032086,14,17.840021401819154
334,481,160,307.1500925925926,3.191268191268191,2.9289918524293537,1,0.0,227,47.19334719334719,103,18,40,5420,1667,1296,1555,78596,5951,2001,2019,0,1,0,0,1,13.207192068559905,0.021209730775103058,3,160.33333333333334,75.66666666666667,555.6666666666666,84547,28182.333333333332,1806.6666666666667,0.8334405144694533,34.333333333333336,0.21413721413721415,22,15.599077490774908
335,86,83,69.14864583333333,8.779069767441861,3.887754360465118,2,0.06609953703703704,22,25.581395348837212,11,18,23,9875,578,691,759,33198,40068,1998,2019,0,1,0,0,1,0.8285414794848757,0.017410687390806676,3,28.666666666666668,7.333333333333333,192.66666666666666,73266,24422.0,3291.6666666666665,0.9104084321475626,3.6666666666666665,0.12790697674418605,5,7.419341772151899
336,900,116,228.97041666666667,6.2588888888888885,2.734794212962964,2,0.0036689814814814814,200,22.22222222222222,192,29,42,6954,1428,4920,3409,4103,66211,1983,2014,1,0,0,0,1,0.061968555073930315,0.348038020960273,8,112.5,25.0,178.5,70314,8789.25,869.25,1.4432384863596364,24.0,0.21333333333333335,13,10.11130284728214
337,102,14,4.786412037037037,1.0490196078431373,0.11950832879448078,0,0.0,9,8.823529411764707,68,20,29,15734,2293,204,104,66815,265410,1994,2014,0,1,0,0,1,0.25174258694095925,0.034318641023722216,8,12.75,1.125,286.625,332225,41528.125,1966.75,1.9615384615384615,8.5,0.6666666666666666,9,21.11510105504004
338,4,5,0.6265162037037038,2.25,0.15666377314814817,2,0.0001388888888888889,2,50.0,0,18,28,107,8,11,19,292,413,1990,2020,0,1,0,0,1,0.7070217917675545,0.0273972602739726,2,2.0,1.0,4.0,705,352.5,53.5,0.5789473684210527,0.0,0.0,10,6.588785046728972
339,158,88,91.53283564814815,8.348101265822784,0.8530759200656348,2,0.0024305555555555556,47,29.746835443037973,18,19,24,4638,866,1539,1307,3290,30902,1999,2016,1,0,0,0,1,0.10646560093197852,0.2632218844984802,6,26.333333333333332,7.833333333333333,144.33333333333334,34192,5698.666666666667,773.0,1.1775057383320582,3.0,0.11392405063291139,5,7.372143165157396
340,115,145,171.50151620370372,4.913043478260869,5.499842290660225,2,6.944444444444444e-05,52,45.21739130434783,2,18,28,2821,451,424,565,8521,15492,1998,2019,0,1,0,0,1,0.55002581977795,0.05292806008684427,3,38.333333333333336,17.333333333333332,150.33333333333334,24013,8004.333333333333,940.3333333333334,0.7504424778761062,0.6666666666666666,0.017391304347826087,10,8.512229705778093
341,66,49,9.866157407407407,5.287878787878788,0.8987991021324356,1,0.0,34,51.515151515151516,1,20,24,3845,56,272,352,3604,12409,1997,2020,0,1,0,0,1,0.2904343621564993,0.01553829078801332,2,33.0,17.0,28.0,16013,8006.5,1922.5,0.7727272727272727,0.5,0.015151515151515152,4,4.164629388816645
342,624,133,533.1965856481481,9.137820512820513,10.008329642242403,3,0.12041666666666667,188,30.128205128205128,54,21,35,6905,3316,3279,3460,24371,24517,1998,2016,0,1,0,0,1,0.9940449484031488,0.13606335398629518,6,104.0,31.333333333333332,552.6666666666666,48888,8148.0,1150.8333333333333,0.9476878612716763,9.0,0.08653846153846154,14,7.080086893555395
343,345,90,122.23795138888889,4.130434782608695,1.4523858360171777,1,0.0,75,21.73913043478261,117,18,36,7787,1486,1328,1422,34743,79048,1988,2019,0,1,0,0,1,0.4395177613601862,0.04277120571050284,3,115.0,25.0,495.3333333333333,113791,37930.333333333336,2595.6666666666665,0.9338959212376934,39.0,0.3391304347826087,18,14.61294465134198
344,467,150,6.2721875,5.965738758029978,0.2516415110238718,2,0.007523148148148148,182,38.97216274089936,5,18,24,2626,671,2478,2820,6225,3488,1998,2020,0,1,0,0,1,1.784690366972477,0.10779116465863454,2,233.5,91.0,335.5,9713,4856.5,1313.0,0.8787234042553191,2.5,0.010706638115631691,6,3.698781416603199
345,34,166,6.030891203703704,14.911764705882353,1.06291700708061,3,0.49802083333333336,12,35.294117647058826,0,18,25,1101,40,646,507,2837,9583,1993,2020,0,1,0,0,1,0.29604507982886363,0.014099400775467043,2,17.0,6.0,20.0,12420,6210.0,550.5,1.2741617357001973,0.0,0.0,7,11.280653950953678
346,122,126,71.038125,7.450819672131147,1.9964529257741344,3,0.06819444444444445,38,31.147540983606557,3,18,28,2899,260,1011,908,4851,45855,1999,2020,0,1,0,0,1,0.10578999018645731,0.05359719645433931,2,61.0,19.0,130.0,50706,25353.0,1449.5,1.1134361233480177,1.5,0.02459016393442623,10,17.490858916867886
347,87,111,24.7090625,11.241379310344827,2.2419640006385704,2,0.0035300925925925925,13,14.942528735632186,22,22,26,2570,374,1070,978,1629,5813,1997,2020,0,1,0,0,1,0.28023395836917253,0.22958870472682627,2,43.5,6.5,187.0,7442,3721.0,1285.0,1.0940695296523517,11.0,0.25287356321839083,4,2.8957198443579766
348,377,209,369.9162152777778,7.129973474801061,4.433711532321447,1,0.0,64,16.976127320954905,154,21,27,17452,1846,3153,2688,8568,107538,1996,2016,0,1,0,1,0,0.07967416169168108,0.215452847805789,6,62.833333333333336,10.666666666666666,307.6666666666667,116106,19351.0,2908.6666666666665,1.1729910714285714,25.666666666666668,0.40848806366047746,6,6.652876461150584
349,25,141,1.0992708333333334,19.64,0.2548458333333334,8,0.10582175925925925,4,16.0,0,20,26,444,24,367,491,191,1553,1997,2020,0,1,0,0,1,0.12298776561493883,0.1256544502617801,2,12.5,2.0,12.0,1744,872.0,222.0,0.7474541751527495,0.0,0.0,6,3.9279279279279278
351,21,121,41.27266203703704,18.142857142857142,2.788476631393298,7,0.1550462962962963,3,14.285714285714285,5,19,24,1057,92,525,382,376,6727,1998,2019,1,0,0,0,1,0.05589415787126505,0.24468085106382978,3,7.0,1.0,30.666666666666668,7103,2367.6666666666665,352.3333333333333,1.37434554973822,1.6666666666666667,0.23809523809523808,5,6.71996215704825
352,2,920,49.43875,461.0,24.729004629629628,920,49.43875,0,0.0,0,24,38,754,2,899,922,669,865,1992,2020,0,1,0,0,1,0.7734104046242775,0.0029895366218236174,2,1.0,0.0,1.0,1534,767.0,377.0,0.9750542299349241,0.0,0.0,14,2.0344827586206895
353,211,144,90.56608796296297,5.090047393364929,2.53834902141478,1,0.0,83,39.33649289099526,45,18,34,7464,567,878,783,70081,48839,1984,2013,0,1,0,0,1,1.4349392903212597,0.008090637976056277,9,23.444444444444443,9.222222222222221,63.0,118920,13213.333333333334,829.3333333333334,1.1213282247765006,5.0,0.2132701421800948,16,15.932475884244372
354,22,39,5.012627314814814,5.590909090909091,0.23787089646464646,1,0.0,4,18.181818181818183,8,18,24,2838,115,115,123,5038,35892,1999,2020,0,1,1,0,0,0.1403655410676474,0.022826518459706232,2,11.0,2.0,57.5,40930,20465.0,1419.0,0.9349593495934959,4.0,0.36363636363636365,6,14.422128259337562
355,66,106,146.0795138888889,15.0,3.624336945847361,6,0.16645833333333335,16,24.242424242424242,0,20,30,3539,77,1037,990,6877,40680,1992,2020,0,1,0,0,1,0.16905113077679448,0.011196742765740876,2,33.0,8.0,38.5,47557,23778.5,1769.5,1.0474747474747474,0.0,0.0,10,13.437976829612886
356,6,4,13.44806712962963,1.8333333333333333,2.2546392746913577,2,0.00018518518518518518,1,16.666666666666664,1,32,37,1027,11,8,11,2033,18510,1985,2017,0,1,0,0,1,0.10983252296056185,0.0054107230693556324,5,1.2,0.2,2.2,20543,4108.6,205.4,0.7272727272727273,0.2,0.16666666666666666,5,20.00292112950341
357,249,145,136.07821759259258,7.63855421686747,2.2588753625613567,3,0.0752199074074074,50,20.080321285140563,25,21,26,5232,1565,2377,1902,5016,64406,1999,2018,1,0,0,0,1,0.07788094276930721,0.3120015948963317,4,62.25,12.5,391.25,69422,17355.5,1308.0,1.2497371188222923,6.25,0.10040160642570281,5,13.268730886850152
358,128,343,103.14105324074075,14.734375,10.562340133101848,5,0.05403935185185185,38,29.6875,0,23,36,613,137,1642,1886,1192,13959,1991,2020,0,1,0,1,0,0.08539293645676624,0.11493288590604027,2,64.0,19.0,68.5,15151,7575.5,306.5,0.870625662778367,0.0,0.0,13,24.71615008156607
359,24,29,9.897916666666667,6.333333333333333,1.358509837962963,2,0.005416666666666667,8,33.33333333333333,2,19,23,2122,35,158,152,1474,1988,1999,2020,0,1,0,0,1,0.7414486921529175,0.023744911804613297,2,12.0,4.0,17.5,3462,1731.0,1061.0,1.0394736842105263,1.0,0.08333333333333333,4,1.6314797360980207
360,20,24,0.9665046296296296,2.15,0.05437962962962963,0,0.0,2,10.0,15,21,25,138,80,92,44,262,9834,2000,2020,1,0,0,0,1,0.0266422615415904,0.3053435114503817,2,10.0,1.0,40.0,10096,5048.0,69.0,2.090909090909091,7.5,0.75,4,73.15942028985508
361,70,88,10.166979166666666,8.271428571428572,0.8731064814814816,3,0.025763888888888888,16,22.857142857142858,2,18,30,1358,92,437,581,15343,1955,1996,2020,0,1,0,0,1,7.848081841432225,0.005996219774489995,2,35.0,8.0,46.0,17298,8649.0,679.0,0.7521514629948365,1.0,0.02857142857142857,12,12.737849779086892
362,12,23,3.3466898148148148,8.666666666666666,0.5721450617283951,3,0.5269328703703704,1,8.333333333333332,0,25,38,2207,16,58,106,1994,9460,1981,2020,0,1,0,0,1,0.21078224101479914,0.00802407221664995,2,6.0,0.5,8.0,11454,5727.0,1103.5,0.5471698113207547,0.0,0.0,13,5.1898504757589485
363,493,221,548.0632523148148,16.052738336713997,13.97912790643077,7,0.7587152777777778,59,11.967545638945234,10,19,23,4775,1150,8640,7916,3574,24752,2000,2019,1,0,1,0,0,0.1443923723335488,0.32176832680470063,3,164.33333333333334,19.666666666666668,383.3333333333333,28326,9442.0,1591.6666666666667,1.0914603335017685,3.3333333333333335,0.02028397565922921,4,5.932146596858638
364,87,76,1280.7730439814816,9.827586206896552,21.460614490208595,2,0.0002777777777777778,7,8.045977011494253,33,20,29,1379,508,426,542,23990,18315,1995,2014,0,1,0,0,1,1.3098553098553098,0.021175489787411423,8,10.875,0.875,63.5,42305,5288.125,172.375,0.7859778597785978,4.125,0.3793103448275862,9,30.678027556200146
366,12,55,13.05699074074074,11.416666666666666,1.0955584490740742,2,0.0005902777777777778,3,25.0,0,18,26,339,30,108,137,1263,1107,1994,2017,0,1,0,0,1,1.1409214092140922,0.023752969121140142,5,2.4,0.6,6.0,2370,474.0,67.8,0.7883211678832117,0.0,0.0,8,6.991150442477876
367,944,39,801.3592708333333,2.3315677966101696,2.745877716964849,1,0.0,336,35.59322033898305,268,25,45,5487,2956,4511,2203,9148,72091,1993,2016,1,0,1,0,0,0.12689517415488757,0.32313073895933536,6,157.33333333333334,56.0,492.6666666666667,81239,13539.833333333334,914.5,2.047662278710849,44.666666666666664,0.2838983050847458,20,14.805722617094952
368,9,28,11.597326388888888,7.666666666666667,1.6921797839506174,2,0.003449074074074074,2,22.22222222222222,1,18,28,371,13,70,69,2110,510,1995,2020,0,1,0,0,1,4.137254901960785,0.006161137440758294,2,4.5,1.0,6.5,2620,1310.0,185.5,1.0144927536231885,0.5,0.1111111111111111,10,7.061994609164421
369,42,179,54.97317129629629,10.571428571428571,2.5830627204585532,2,0.0002314814814814815,11,26.190476190476193,7,18,26,3085,177,361,445,21363,28182,1999,2017,0,1,0,0,1,0.7580370449222908,0.008285353180733044,5,8.4,2.2,35.4,49545,9909.0,617.0,0.8112359550561797,1.4,0.16666666666666666,8,16.05996758508914
370,35,5,74.41721064814814,1.457142857142857,4.844931547619047,1,0.0,15,42.857142857142854,10,18,1000,1565,39,38,57,26631,15891,1998,2019,0,1,0,0,1,1.6758542571266755,0.0014644587135293455,3,11.666666666666666,5.0,13.0,42522,14174.0,521.6666666666666,0.6666666666666666,3.3333333333333335,0.2857142857142857,982,27.170607028753995
371,6,91,5.278171296296296,25.5,1.3512673611111115,7,0.12737268518518519,0,0.0,0,22,28,284,25,147,153,50,960,1995,2020,1,0,0,0,1,0.052083333333333336,0.5,2,3.0,0.0,12.5,1010,505.0,142.0,0.9607843137254902,0.0,0.0,6,3.556338028169014
372,304,185,245.13796296296297,7.506578947368421,2.042976821393762,2,0.0006944444444444445,58,19.078947368421055,86,19,23,3663,827,3314,2282,1562,67024,2001,2019,1,0,1,0,0,0.023305084745762712,0.529449423815621,3,101.33333333333333,19.333333333333332,275.6666666666667,68586,22862.0,1221.0,1.4522348816827344,28.666666666666668,0.28289473684210525,4,18.723996723996724
373,99,68,190.61484953703703,5.171717171717172,7.674319000187055,3,0.40125,36,36.36363636363637,1,18,29,6100,216,448,514,21232,9503,1993,2017,0,1,0,0,1,2.234241818373145,0.010173323285606632,5,19.8,7.2,43.2,30735,6147.0,1220.0,0.8715953307392996,0.2,0.010101010101010102,11,5.038524590163934
374,123,74,139.34672453703703,5.1138211382113825,1.5961829080096357,1,0.0,61,49.59349593495935,1,18,36,2732,182,697,631,15843,24107,1994,2014,0,1,0,0,1,0.6571950056000332,0.011487723284731428,8,15.375,7.625,22.75,39950,4993.75,341.5,1.1045958795562598,0.125,0.008130081300813009,18,14.62298682284041
375,273,76,816.7718518518518,4.615384615384615,10.282885760073258,2,0.00015046296296296297,94,34.43223443223443,2,18,1000,10899,1121,996,1258,32205,68706,1995,2016,0,1,0,0,1,0.46873635490350185,0.03480825958702065,6,45.5,15.666666666666666,186.83333333333334,100911,16818.5,1816.5,0.7917329093799682,0.3333333333333333,0.007326007326007326,982,9.258739333883842
376,78,118,301.80806712962965,15.26923076923077,5.967893370132954,5,0.06777777777777778,4,5.128205128205128,0,18,32,2013,355,824,1198,18932,24451,1995,2017,0,1,0,0,1,0.7742832603983477,0.018751320515529264,5,15.6,0.8,71.0,43383,8676.6,402.6,0.6878130217028381,0.0,0.0,14,21.551415797317436
377,4,11,37.10571759259259,5.75,9.437745949074074,10,0.6452662037037037,2,50.0,0,18,25,1032,16,18,25,8081,8066,1999,2018,0,1,0,0,1,1.0018596578229606,0.0019799529761168173,4,1.0,0.5,4.0,16147,4036.75,258.0,0.72,0.0,0.0,7,15.646317829457365
378,21,36,1.600474537037037,4.9523809523809526,0.16236992945326278,1,0.0,9,42.857142857142854,2,18,28,1137,85,127,104,4412,1286,1992,2019,0,1,0,0,1,3.4307931570762054,0.01926563916591115,3,7.0,3.0,28.333333333333332,5698,1899.3333333333333,379.0,1.2211538461538463,0.6666666666666666,0.09523809523809523,10,5.011433597185576
379,105,106,46.60777777777778,7.9523809523809526,1.5151268738977075,2,0.006539351851851852,41,39.04761904761905,5,22,38,5297,187,650,906,14026,18874,1990,2013,0,1,0,0,1,0.7431387093355939,0.013332382717809782,9,11.666666666666666,4.555555555555555,20.77777777777778,32900,3655.5555555555557,588.5555555555555,0.717439293598234,0.5555555555555556,0.047619047619047616,16,6.211062865773079
380,1305,112,606.4433680555555,8.856704980842911,8.199176449198239,5,0.196875,248,19.00383141762452,6,18,24,15961,1496,9030,11650,25673,87799,1999,2018,0,1,0,0,1,0.29240651943644,0.05827133564445137,4,326.25,62.0,374.0,113472,28368.0,3990.25,0.7751072961373391,1.5,0.004597701149425287,6,7.109328989411691
381,5,7,1.3140856481481482,2.4,0.3401574074074074,1,0.0,3,60.0,0,23,30,3298,27,19,25,265,23658,1993,2020,0,1,0,0,1,0.01120128497759743,0.1018867924528302,2,2.5,1.5,13.5,23923,11961.5,1649.0,0.76,0.0,0.0,7,7.25379017586416
382,8,6,3.7056597222222223,2.375,0.617533275462963,2,0.0002546296296296296,4,50.0,0,18,23,179,14,7,21,1288,4176,2002,2021,0,1,0,0,1,0.30842911877394635,0.010869565217391304,1,8.0,4.0,14.0,5464,5464.0,179.0,0.3333333333333333,0.0,0.0,5,30.52513966480447
383,375,87,40.99119212962963,2.5653333333333332,0.4362101234567899,1,0.0,133,35.46666666666667,120,18,22,5903,1537,1207,991,17484,31410,1999,2020,0,1,0,0,1,0.5566380133715377,0.08790894532143674,2,187.5,66.5,768.5,48894,24447.0,2951.5,1.2179616548940464,60.0,0.32,4,8.282906996442486
384,2083,823,1753.8867592592592,7.56361017762842,18.585837245070312,2,0.0009722222222222222,570,27.364378300528085,334,18,29,23619,5136,16449,15069,12032,125060,1996,2015,1,0,0,0,1,0.09620981928674237,0.42686170212765956,7,297.57142857142856,81.42857142857143,733.7142857142857,137092,19584.571428571428,3374.1428571428573,1.091578737806092,47.714285714285715,0.1603456553048488,11,5.804310089334858
385,59,75,397.9620601851852,6.135593220338983,13.742236346516007,3,0.22519675925925925,22,37.28813559322034,1,19,28,2347,113,340,362,1810,12580,1995,2017,0,1,0,0,1,0.143879173290938,0.062430939226519336,5,11.8,4.4,22.6,14390,2878.0,469.4,0.9392265193370166,0.2,0.01694915254237288,9,6.1312313591819345
386,1387,169,227.62947916666667,4.992790194664744,1.7768939924964617,2,0.0002199074074074074,492,35.47224224945926,163,18,1000,87103,6711,7594,6934,46099,114749,1999,2017,0,1,0,0,1,0.4017377057752137,0.1455779951842773,5,277.4,98.4,1342.2,160848,32169.6,17420.6,1.0951831554658207,32.6,0.11751982696467195,982,1.8466413326751088
